Team,Final Score,adjust Points,auto Ownership Points,auto Points,auto Quest Ranking Point,auto Run Points,auto Scale Ownership Sec,auto Switch At Zero,auto Switch Ownership Sec,endgame Points,face The Boss Ranking Point,foul Count,foul Points,rp,tech Foul Count,teleop Ownership Points,teleop Points,teleop Scale Boost Sec,teleop Scale Force Sec,teleop Scale Ownership Sec,teleop Switch Boost Sec,teleop Switch Force Sec,teleop Switch Ownership Sec,total Points,vault Boost Played,vault Boost Total,vault Force Played,vault Force Total,vault Levitate Played,vault Levitate Total,vault Points
6594,40.3990032692,0,-0.1155528621,3.958265784,0.0707825928,4.0738186462,-0.1231681562,-0.0069068372,0.0653917251,6.7972902454,-0.0225601032,1.2956313503,12.9489805651,-0.037636718,0.2892149129,12.7019572403,23.5274177543,-1.0407218741,-0.9287387021,0.1907485573,-0.0740937427,0.5936916987,13.6260242998,40.3990032692,-0.1304902828,0.090824839,-0.1684233015,-0.130906586,0.6409067476,0.8457158007,4.0281702687
6595,35.7232952959,0,0.1816837664,3.5965771058,-0.0297108637,3.4148933394,-0.1299613712,-0.0063009216,0.2208032544,12.214424355,0.0219526791,0.247248114,1.9059078489,-0.0797504412,0.1600032662,11.7005679606,30.2113255197,0.121241591,1.1119429863,3.292196187,0.7218994535,1.2166546073,7.5652307292,35.7232952959,0.0491690814,0.076497957,0.3111508996,0.3824885092,0.775054433,0.8002801747,6.296333204
6597,14.4683125507,0,-1.4371760556,-1.7759378534,-0.2456069432,-0.3387617978,-0.4041228694,0.066547622,-0.3144651584,6.2249335578,-0.0465789975,0.2695442631,5.6143170548,-0.1589630306,0.1348654205,-1.0497637943,10.6173599538,-1.3043301404,1.0045780199,-5.6691517498,-1.4092576383,0.9301903325,7.3329757341,14.4683125507,-0.2355222504,-0.3258770949,0.3332721515,0.4037906674,0.9454030616,1.0105244655,5.4421901904
6599,25.1934012478,0,1.6153454921,4.9062081534,-0.1465711213,3.2908626613,0.202456105,0.127606524,0.6052166411,-3.5339648961,-0.0238726342,-0.3783544794,-4.9806611242,-0.5252958972,0.2837332018,30.1811971803,25.2575650978,-0.5123117188,-0.1301331718,-12.6015167239,-0.6178382625,-0.3048366104,43.9128638856,25.1934012478,-0.3235367331,-0.488825039,-0.0500128263,-0.0087885682,-0.0298284327,0.2196801699,-1.3896671864
6600,46.2962479086,0,-0.3364994205,2.4764101047,-0.0402596499,2.8129095251,-0.189403606,0.0447965292,0.0211538958,8.2554243618,-0.0153203876,0.7632955842,11.5711998556,-0.0521827929,-0.2521780066,25.6890749543,32.2442266154,-0.9130213517,-0.3872050822,2.3000842016,1.4403578598,-0.7498744558,22.8616542446,46.2962479086,-0.1514979253,-0.2034117642,-0.1469208262,-0.1797769295,-0.0948609966,0.0431341536,-1.7002727008
6601,45.9321819372,0,0.8624642878,4.4097531285,0.1703742612,3.5472888407,-0.235321621,0.0745410843,0.6665537649,3.7722023707,0.0131897109,0.6526208979,14.8064846279,0.4072638766,1.5456184268,22.1544405672,26.716065212,-0.2756751157,1.2799101453,8.1057813719,0.0100302943,-0.0178325614,14.3143040167,45.9321819372,-0.0539717386,-0.2444267388,0.2700859032,0.1937026934,0.2480015461,0.2086085002,0.7894222741
6604,18.8995272737,0,2.1872146094,6.2384711629,0.0810383308,4.0512565535,-0.0642765861,0.1624709741,1.1578838908,7.2947165084,-0.0132632243,2.3989776921,-1.7938248017,0.3227246394,-0.3388749464,3.2544163954,14.4565185022,-1.0034023527,1.7742608375,-12.5196883322,-1.553353013,0.8681467457,18.3308600933,18.8995272737,-0.2764732011,-0.3167694657,0.4146146939,0.6159319076,0.3557617543,0.4823146778,3.9073855984
6605,-18.0474654785,0,-0.7320784101,0.5754587831,-0.1006541899,1.3075371933,-0.0796344433,-0.0405650156,-0.2864047617,8.9963247734,0.0025774449,-0.5652229678,-6.6302892888,-0.199267468,0.0024875495,-24.4666665006,-12.0199061077,1.1073665488,0.6979337199,3.063861797,-1.1380546649,0.8748539551,-27.4998401815,-18.0474654785,0.074333912,-0.0439006889,0.2359330598,0.2049023381,0.4142798977,0.5290854747,3.4504356195
6606,49.1698082717,0,2.6316013937,9.1551993134,0.0541761123,6.5235979197,0.6435861657,0.0540242325,0.6722145312,9.7122621437,-0.0163613481,2.4389918355,7.8696913384,0.2948326341,0.2761646804,15.9868214498,32.1497869516,0.748841088,-0.9765560186,-5.7350961121,0.8272748162,1.6140992269,20.1458016577,49.1698082717,0.3427512955,0.318829386,-0.0645787058,0.1360927055,0.7131650904,0.8352185801,6.4507033581
6608,73.5943922371,0,4.7384063157,7.7000670012,0.2066436909,2.9616606855,-0.0568651593,0.1963678752,2.4260683171,11.2821808945,0.0028414898,0.6441698009,10.4245600306,0.7826844744,0.8050272968,36.2475647006,55.4616647077,-0.1722822766,2.6107038536,-1.7460633271,1.201689069,0.8845368419,36.9642212353,73.5943922371,0.3201428237,0.3324548916,0.558819473,0.4927608009,0.6853920305,0.76116813,7.9319191126
6610,-2.1291366275,0,-0.5869221133,3.2898689295,-0.095187822,3.8767910428,-0.1503610986,-0.086116887,-0.143099958,-4.0451450792,-0.0834747169,0.3544543111,0.4750685452,-0.5818841653,-0.1294963362,-1.2384054598,-5.8971642475,-1.5803599549,0.2748848279,-18.6739976852,-1.297918803,0.6437500539,20.3138709833,-2.1291366275,-0.4005774282,-0.2681878145,0.1249426069,0.0563779796,0.0255643233,0.0890870932,-0.6136137085
6611,14.9425245175,0,-0.0132084821,1.4722631999,-0.0098309313,1.485471682,-0.2431070737,0.0120653825,0.2365028326,7.3515447721,-0.0562703551,-0.0356250733,2.0021621075,-0.5543461488,0.2461091879,6.9627590371,11.4615165135,-1.7225494141,1.2114539745,-1.5878912038,-2.0855608081,0.3675902682,12.358760463,14.9425245175,-0.7158501605,-0.7069154086,0.2321232523,0.0545937161,-0.043376348,0.0817642334,-2.8527872957
6612,87.9972986166,0,6.3990704943,11.5577679874,0.3219241422,5.1586974932,-0.1814312382,0.455574675,3.3809664853,8.0292800033,0.0045434701,-0.5987833946,19.5529943841,0.6278328823,0.3842370555,42.7658359581,56.8693195756,-0.298035049,1.9743227217,20.9978235291,2.089691234,0.8175477339,19.976356244,87.9972986166,-0.0753225126,0.1435447464,0.4290624158,0.586377623,0.5197300931,0.4849183535,6.0742036143
6613,104.9780067206,0,0.1868564145,5.4928175647,0.0143216591,5.3059611501,-0.2399381322,0.0718455049,0.3333663394,18.6669367399,0.1063296644,0.6447450247,35.1925380678,0.5488976538,0.8182438619,37.2974575815,64.2859614355,-0.840817596,0.702309516,10.7276877816,2.5169615692,3.0094440948,24.8936258267,104.9780067206,-0.1508312964,0.1200176758,0.5520394556,0.5013829922,0.9519463442,1.0429127548,8.321567114
6615,98.5168868028,0,0.3385474221,5.4470103828,0.0460454971,5.1084629607,-0.0945699166,0.0061860793,0.2638436276,15.8933994503,-0.0139285286,0.4795079069,6.6141443208,0.4812107761,-0.0790485512,66.0265442678,86.4884356324,1.3447269711,0.0358584966,26.1104761522,0.4798051574,-1.2459346131,38.091535987,98.5168868028,0.2450208899,0.1844936965,-0.1689460859,-0.1964389881,0.9582946811,0.9256436744,4.5684919143
6616,70.9026304793,0,3.5869970778,8.723723015,0.1804635536,5.1367259371,0.0647528991,0.1877484513,1.7287456398,9.345231265,-0.0089496705,0.058161418,7.0532134608,0.4579046545,0.4675845555,36.692568892,55.1602782863,0.265054033,4.1235258395,5.2231208606,1.0096553341,2.156935229,30.1947386643,70.9026304793,0.2503668843,0.4039495733,1.0182400453,0.9062492884,0.324221902,0.5142967642,9.1224781293
6618,122.6061531791,0,-1.448758209,3.9419618976,-0.0197315226,5.3907201066,0.1550645434,-0.0666848083,-0.8794436479,25.0407866671,0.0866704752,0.4912396009,7.9086710663,0.3243793918,0.1503561936,66.0034791717,110.7529885071,0.8701818924,5.8650936763,12.2560629896,3.4101756976,2.9445391281,49.4670585921,122.6061531791,1.1701921649,1.260287932,1.4198222806,1.648432813,0.9195397754,1.0330237887,19.7087226683
6619,79.8088186699,0,0.9628890537,5.0003707209,0.0208003362,4.0374816672,-0.0783582951,0.0648196961,0.559802822,12.6066472044,-0.0430197571,0.083553869,6.8758042426,-0.0276691811,0.8066160614,50.2926805382,67.9366442797,0.650455962,0.1979229598,15.2600889317,0.8634638291,0.3773622595,33.5186718154,79.8088186699,0.233294123,0.1872380621,-0.0128618876,0.1500045019,0.8057436777,0.6702207435,5.0373165371
6620,64.8668286356,0,0.1351287285,3.2798842491,0.0532470047,3.1447555206,-0.262146415,0.0408026275,0.3297107792,9.3926257248,-0.0128032094,0.600132668,4.9454884765,0.025441942,0.7502150271,34.8338721401,56.631146587,0.6092829328,3.5890232047,5.6468888777,0.5272130281,1.854576268,28.0504873015,64.8668286356,0.219818675,0.4009173036,1.0537739645,1.1107128396,0.7908626802,0.9692996012,12.404648722
6621,118.9478157359,0,3.510809835,8.3837363285,0.1793802884,4.8729264935,0.1603278838,0.1660737715,1.5950770338,24.9816079072,0.0720958344,0.3473321069,6.2750038345,0.5949731473,0.3542669296,69.4307241655,104.2896820176,0.3944686942,1.046309445,18.8023757386,2.5333919385,1.2688427953,47.7004877941,118.9478157359,0.52384385,0.4808581765,0.327543093,0.3362388178,1.2701130586,1.1583729947,9.8773499449
6622,50.3811830432,0,4.6337888763,7.4437191826,-0.0019872456,2.8099303063,1.4758755057,0.0315170805,0.8410189325,15.2003270679,-0.1070384837,1.5830913611,5.5881492013,-0.0718630868,-0.0935975367,18.744571273,37.3491599343,-1.283041151,1.1898377539,-11.2196128136,-1.2146709982,0.4114716272,32.4618962358,50.3811830432,-0.456132939,-0.3044587796,0.299986034,0.2964774398,0.6370595888,0.6888336585,3.4042615934
6624,36.3092301881,0,2.2577136612,6.2575770121,0.1456130111,3.9998633509,-0.3462795668,0.1784075982,1.4751363974,12.7808873171,0.0048533626,0.079776311,-7.3440783612,-0.0873754798,0.2505474965,18.847186553,37.3993223079,-0.0818580398,1.6309999543,-7.7509966116,0.5678146313,0.4259223959,26.1122265732,36.3092301881,0.2156975297,0.2043292067,0.3844127271,0.214314087,0.6433559537,0.7356063939,5.7712484378
6626,36.2085918588,0,1.9731009058,5.711432865,-0.052871976,3.7383319592,0.5231161573,-5.92E-05,0.4634342956,5.6955859537,0.0029393432,0.924637984,2.4871837145,0.2386775753,0.226629115,23.256492035,27.9977695242,-0.0252370301,-0.2707995225,6.0443025741,-1.6037247534,-0.0705821141,18.8411512443,36.2085918588,-0.3903788948,-0.5174240651,-0.0519025896,-0.0406131621,0.3603412095,0.3671755344,-0.9543084646
6627,19.9487532678,0,-3.2997356631,0.3783346127,-0.1678992278,3.6780702758,-0.0607411126,-0.1665777143,-1.5891267189,5.7206680924,-0.0127708442,0.2722349855,0.7894566854,-0.3946982459,0.1084867995,13.3287408832,18.8165117527,-0.0521762249,-1.4316747095,-2.111939085,-0.4887320182,-0.3378925871,15.9815882112,19.9487532678,-0.0934242456,-0.1549478199,-0.2160900126,-0.1701968932,0.1262155742,0.2785652685,-0.2328972229
6628,132.0174323325,0,4.4587227609,11.1449885756,0.3877561264,6.6862658148,-0.0854962363,0.2735990712,2.3148576168,20.0640968043,-0.0824590685,0.1487924167,3.8579370163,1.1165584638,0.1941534164,73.2768519621,117.0172207125,1.9298748066,6.0307251479,24.5503913807,6.573267092,6.6817884234,40.2233186828,132.0174323325,1.5228810186,1.5471635044,2.2051839461,2.0272183913,1.3723865072,1.1608724935,23.6762719461
6630,102.0220852869,0,2.4596583658,7.8495221082,0.1745577182,5.3898637423,-0.1839537921,0.1816247975,1.413782975,16.6323032902,-0.0211100258,1.0130467223,12.4348323234,0.405454878,-0.237128802,55.3402260823,81.7390961127,0.5689364733,2.6195513006,8.6783468361,3.3218766051,-0.424133498,42.7710661679,102.0220852869,0.344960426,0.4695149206,0.4523103204,0.2309957407,1.07720753,1.2528026867,9.7665667402
6631,50.572045713,0,2.0898339785,4.9917666617,-0.1083442435,2.9019326832,0.5208105366,0.0572899723,0.5241064526,7.9922867144,-0.0205796549,0.0714039825,6.6777345261,-0.0297132917,0.081434548,28.9859252972,38.895659827,0.004036103,0.2944741806,6.9585187621,-0.3353226949,-0.2250026482,22.358693127,50.572045713,-0.0364814918,-0.0659437572,0.0657767595,-0.0011092959,0.4512409877,0.4505426162,1.9174478154
6632,71.560825661,0,-0.3075189533,4.5554553061,0.0283032698,4.8629742594,1.0342162405,-0.0606328487,-1.1879757172,12.252095937,0.0677897323,0.6638406645,-3.6608739689,0.3253146901,0.3500423751,50.9532098081,70.6677459616,2.0192034086,1.3074011108,30.0887383488,2.8900047648,0.6608370698,15.9552632859,71.560825661,0.7315295974,0.7857087837,0.3190780494,0.3016013744,0.1371415224,0.4051778852,7.4624402165
6633,34.1933789306,0,-0.2966619385,2.90774573,-0.0179831376,3.2044076685,-0.1488874862,0.0115693437,0.0005565169,7.9513485934,0.0429923595,0.4074232156,10.7682311351,-0.0884587572,0.0534622339,8.5626228535,20.5085226997,-0.6121545303,0.1792062116,-6.1020931547,0.5058004083,1.655415338,14.7710701302,34.1933789306,0.2089429489,0.3405548732,0.2228372867,0.091254775,0.0864234279,0.3671006023,3.9945512527
6635,37.0775154744,0,0.8851710578,2.9140556437,-0.034617471,2.0288845859,-0.2568877924,0.1266893476,0.6994733213,7.1661261169,0.0156927665,0.5130536833,3.504414745,0.0332240831,0.2535053216,19.7226441388,30.6473980177,0.0399413927,0.7378583657,8.7528383791,0.2074910906,-0.7608391875,10.7223732764,37.0775154744,0.2858663571,0.275193946,0.070728472,0.165532265,0.2178970112,0.3109993414,3.7586277621
6637,96.4263453548,0,3.3842406291,8.0914599341,0.2860392715,4.707219305,-0.0169134238,0.3733451811,1.7090337384,7.7414096343,-0.0128709085,-0.3580333429,-1.24297589,0.935312869,0.1778899552,73.5061212713,89.5772669903,1.1484240364,0.1555478784,21.6827075742,2.5772629466,0.6682863224,48.0977267141,96.4263453548,0.4458274861,0.5957710879,0.239916666,0.4089516199,0.6930510064,0.6612245091,8.3297360846
6638,24.4713892954,0,-0.9744691456,1.0405369178,-0.3082160017,2.0150060634,-0.2404346023,-0.0266374345,-0.2467999705,0.1642738254,-0.0283701609,0.0084701533,3.5872858258,-0.2616523643,0.1124346213,16.7124286748,19.8184506697,-0.4066307562,1.053688845,8.5756300105,-1.3935939563,-0.3580043377,9.9370233769,24.4713892954,0.0234521725,-0.0791283752,0.3942015041,0.2417674358,0.2227575109,0.4257105732,2.9417481694
6639,39.8878034638,0,0.8742596463,5.7966157471,0.0848177612,4.9223561008,0.5858868776,0.0530636203,-0.1487570545,9.1517299009,0.0020331543,-0.1327253084,7.2807589964,-0.0539877967,0.1548536532,11.8335582322,26.8372172508,-0.4515089956,1.7896267105,-8.4946339015,0.0348357453,2.2125372436,20.7448653839,39.8878034638,0.0701028475,0.0394802412,0.5691810311,0.5396663998,0.5836497688,0.5912391826,5.8519291177
6640,72.5371943275,0,-2.248694974,1.9124093747,-0.0640338978,4.1611043487,-0.0097775764,-0.0677179209,-1.1145699106,17.3445700525,-0.018490753,2.4774287304,9.6141439993,0.1604645061,0.1328484546,38.9069689364,60.9988826025,0.9547569399,-1.221760187,23.1662685321,-0.2186511253,-0.1836825458,15.0045945897,72.5371943275,0.2185631875,0.1558125443,-0.3055718577,-0.2197174229,1.1552994689,1.0133736014,4.7473436136
6642,35.892972077,0,1.7187117472,5.5551251177,0.0972764458,3.8364133705,0.1761434258,0.088626584,0.6832124478,0.5621350861,-0.021308029,0.0586021294,9.6213394776,-0.2670197372,0.2475215529,20.5570212515,20.7137219262,-0.4497516234,-0.687936405,-4.3916186113,-0.844783549,-0.0570993023,26.2431750352,35.892972077,-0.2628039402,-0.1454274948,-0.2233047504,-0.1911274939,0.1157601119,0.2554681064,-0.4054344114
6643,32.4848320281,0,1.3219208881,3.4512134993,-0.0224904338,2.1292926111,-0.0205819332,0.1507750258,0.6815423773,12.6498549277,-0.0073005795,0.9192040758,-6.6291587276,0.0229357868,0.1785609535,14.16776364,35.6632062497,0.6602109906,0.8671103463,19.1643104113,0.3275496333,3.9420132652,-5.9843073952,32.4848320281,0.2861702458,0.180083246,0.6902542552,0.5456586771,0.7947594116,1.0433756133,8.845587682
6644,60.9272735277,0,0.4321464747,2.1164397475,-0.2396551355,1.6842932728,0.1726128427,-0.0217939015,0.0434603947,11.1850600411,-0.0377704958,-0.2269832651,18.0685014569,-0.1408612549,-0.0167770748,29.8811412632,40.74191776,-3.1080559058,0.4538310362,-5.1132606581,2.0885150197,-1.9718973626,36.0139428074,60.9272735277,-0.2714122314,-0.147412311,-0.1407041566,-0.3496335772,0.4868964595,0.4321891793,-0.3242835443
6646,30.048109524,0,-1.9819559711,3.6305845889,0.1096315537,5.61254056,-0.3717830581,0.0127858276,-0.6191949275,15.6952139806,0.0892517782,0.4642976123,4.8242903229,-0.0050055039,0.1224981221,4.5784679638,21.5950773488,-1.5259622909,-2.0300095271,-15.9788718161,0.4158383468,0.7576727949,21.667463724,30.048109524,-0.3339206335,-0.2807841182,-0.2920576587,-0.346533045,0.6805297532,0.8915962441,1.3213954044
6647,121.9394559213,0,3.0430644258,7.2300099591,0.0908043468,4.1869455334,0.0112235703,0.2060117971,1.5103086426,18.0664018559,-0.0027071506,0.3206775861,1.1464112204,0.4389206903,0.4601539871,80.9329599452,113.5865866519,2.0919563134,1.7598972286,32.0327956663,3.1100713836,0.7929716171,43.698136582,121.9394559213,0.6642335697,0.959644528,0.4705564484,0.6339975944,1.2507451888,1.3238028477,14.5872248509
6649,90.6409476248,0,3.4340257875,8.0517468974,0.1058910328,4.6177211099,0.1164738918,0.1579292411,1.600539002,11.5023467645,-0.0190934565,0.0147307714,4.4058705701,0.3053660106,0.7014603315,57.8987593911,78.1846894484,1.9721651884,1.4467176502,31.2414236045,0.1639284846,2.0977176329,24.5212421136,90.6409476248,0.500390358,0.443968234,0.4919627881,0.5632358851,0.8594044111,0.7495125395,8.7835832928
6651,48.4604832082,0,2.0202235708,6.114544724,-0.0621801632,4.0943211532,0.6264823504,0.0982146971,0.3836294351,7.7069260906,-0.0328440603,-0.0774588815,-2.3051898832,0.2821184847,-0.0060695754,31.6747083849,44.6496958667,-0.4151166062,-0.2876229129,13.0897606073,-0.3363457334,0.3079625091,19.3364101172,48.4604832082,-0.0074707576,0.0985205528,0.0144963966,0.0266252936,0.8581299998,0.9284664319,5.2680613911
6652,39.8928054004,0,0.4635167005,5.0215159794,0.0697658063,4.5579992789,0.0051710264,0.0064556154,0.2265873238,5.0985006556,-0.004607369,-0.0998608901,15.4267017768,-0.0048398485,0.0450795209,11.9601610942,19.433615516,0.4396830432,-0.663978769,4.6062895187,-1.0648032529,0.5449403695,7.9789917852,39.8928054004,0.038872613,0.1265753919,-0.0788242395,0.0322627378,0.2178743602,0.3161526235,2.3749537662
6654,65.9745682246,0,4.0718025628,9.076695842,0.3315623987,5.0048932792,-0.4315823634,0.3763972101,2.4674836448,8.4130371518,-0.0313776349,-0.1018794291,7.9878793469,0.0802694286,-0.1201038685,32.0183038748,48.9031560738,-0.7297673991,-0.3537018955,-3.300269308,1.8439288373,1.8273400858,34.2044117446,65.9745682246,0.5605996213,0.8806485009,0.0854227265,0.4188128773,0.1282445819,0.3949016313,8.4718150472
6655,37.920624099,0,-1.7247551277,5.8788749544,0.115277202,7.6036300821,-0.4586033855,-0.0673895686,-0.4037741784,14.1889009746,0.0382813119,-0.3097521346,-11.4758737483,0.4840116398,0.2649273022,28.1768521982,43.5186343775,-0.5114260782,-0.7266688673,10.3800827506,0.8537298546,-1.6743917266,17.4544656712,37.920624099,-0.0430214869,-0.1283341888,-0.4710071847,-0.3701010334,0.799150737,0.7290114632,1.1528812047
6656,54.6312166638,0,-2.6601379739,2.6923899731,0.0111076818,5.352527947,0.4790521156,-0.1821235453,-1.8091211025,10.8912826227,0.0409486997,0.2698589258,3.2239903151,-0.0153666322,-0.2949660517,32.6030429116,48.7161187448,0.3985351674,2.5173815315,13.0344929093,0.0421120159,-1.3088870104,19.127902819,54.6312166638,0.3660835379,0.3167074848,0.3506792105,0.3434806383,0.2248436861,0.384170519,5.2217932105
6658,27.3263856789,0,-1.9330354425,0.51793161,-0.0839951451,2.4509670524,-0.1968375783,-0.1548105814,-0.7696801429,-5.0248035713,-0.0165856832,0.3875803477,20.7938820103,-0.2015156554,0.2039957778,13.42901197,6.0101698512,-0.4687634577,0.0580192366,11.0482660122,-2.5690627695,1.516128413,5.418572185,27.3263856789,-0.479113128,-0.6064735026,0.1222326247,0.0053470657,-0.4044071431,0.1223187274,-2.3940385475
6659,28.073357917,0,-2.4366111153,2.3400308305,0.2032863377,4.7766419457,-0.4863695189,0.0310669487,-0.7319360387,0.8565347861,-0.0556484953,0.6766700906,-8.4810751407,0.3267766876,-0.3405328358,32.2362083345,34.2099187361,-1.6515601543,-2.0899924344,-10.2838645596,-0.9184405982,-0.2346971534,45.0900736466,28.073357917,-0.1240978781,0.0432951258,-0.4895229981,-0.4454792844,0.7000196449,0.6256192817,1.1171756155
6660,87.9299633073,0,0.0355743778,3.9718861113,0.1257526338,3.9363117335,-0.5225693182,0.073665895,0.5403565071,11.0967798263,0.0043006666,-0.0561928433,7.7259753683,0.2967038931,0.081547303,64.1653974722,76.2311468204,-0.1551241636,-1.9249917992,22.8198405437,0.950951671,-0.9209666584,40.5497294211,87.9299633073,-0.1714772236,-0.187150742,-0.5086284901,-0.6387551116,0.9521682725,1.0196997579,0.9689695219
6662,37.887513044,0,3.144005157,8.1117392388,0.0951516138,4.9677340818,-0.1867029659,0.1551740627,1.7587055444,9.8902309383,0.0982195564,3.0873479462,4.3177414726,0.1151425355,0.1821693917,14.8071039853,25.4591672735,-2.1001467295,0.5587827203,-1.7535387377,-0.5149626971,-0.1319482284,19.1757521496,37.887513044,-0.2592473569,-0.2782163043,0.0961484504,0.2024902271,0.0778512225,0.2280925472,0.7618323499
6665,38.802217485,0,1.3701748171,5.5988743308,0.0383979164,4.2286995137,0.3438468504,0.0305956471,0.3412405581,5.7668933846,-0.0269341687,-0.0122255832,7.374667533,-0.2088378026,1.0015717416,10.9230938324,25.8257520981,-1.41452222,3.3284036615,-6.9994051474,1.0290124951,0.5061021661,18.3080087047,38.802217485,-0.1287242171,0.2269668117,0.6463698207,0.7641201126,0.6509322833,0.836066052,9.1357648811
6666,30.286221655,0,-0.2822350457,0.9082202355,-0.0121396018,1.1904552812,-0.0395578311,0.011847977,-0.1015596917,-1.16512362,-0.0022043894,0.5818941856,-6.4184082282,0.2880695613,0.6623262973,36.1053261226,35.8044229959,-1.3929236194,0.7207563068,9.4450166397,1.5237760051,0.5679060811,26.5294570972,30.286221655,0.0361015024,0.0782816935,0.1975576862,0.2071616583,-0.0972589301,-0.1125992532,0.8642204932
6667,8.5174304882,0,-0.5555932953,2.5511672399,0.0342761357,3.1067605351,-0.5638916059,0.018144051,0.2860949582,-2.9743090636,-0.0445201325,0.0329032003,10.2116679045,-0.2556553725,-0.2269660142,1.0020930942,-4.2529627984,-0.1986816833,0.0807471588,-8.2492437571,-0.3644801212,1.7225057227,9.8144986559,8.5174304882,-0.1740606847,-0.330336812,0.1916858449,-0.1174806837,-0.1824414189,-0.0083318701,-2.280746829
6668,86.6654945283,0,0.3189300188,4.7851372212,0.124013325,4.4662072024,-0.1388651759,0.196721689,0.2983301853,14.4447290082,0.0711174801,-0.1329929691,12.0719906962,0.4326354176,0.0441369818,53.9455992261,69.8079669015,0.0987841979,0.3888341799,7.7413092484,-0.3221112359,0.6431365517,46.4276170157,86.6654945283,-0.0720917752,-0.1292090783,0.0944862073,0.1559831291,0.3066309844,0.2567536827,1.4176386672
6670,61.6516621858,0,4.2731782384,8.3286234871,0.1944043983,4.0554452487,-0.0188553058,0.2069344374,2.155444425,6.4758090118,-0.0324844586,0.6315973032,10.342326103,0.3500564163,0.0957275859,28.9474659944,42.9748783226,0.1602808885,1.8432402416,-4.2242015665,-0.0472609265,1.3733365464,33.0586475989,61.6516621858,0.1037181206,0.254507495,0.4530128935,0.5090413032,0.6030628054,0.7467718651,7.5516033164
6671,58.3853675735,0,-0.9023410517,4.8755839454,0.0410995957,5.7779249972,-0.2594286623,0.0009062787,-0.1917418636,4.0080591581,-0.1013207721,-0.0432107974,3.5322435165,0.3572054109,0.3698111658,42.6818240592,49.9762504411,0.9943784306,-0.6210543606,33.2857221371,-0.2357174577,-1.2663231519,8.6374409493,58.3853675735,0.5516893307,0.5044162172,-0.0668823859,-0.3689946342,0.4310594533,0.5218518618,3.2863672238
6672,148.1304779265,0,3.3731542448,6.3021287041,-0.0343074702,2.9289744593,-0.1682777364,0.110230827,1.8548548588,21.3564103396,0.0257571632,0.308307537,17.7235333887,0.7052225536,0.4414463193,90.6291921991,124.1052041774,2.0951575092,0.1776675248,40.2839990945,2.817885713,0.5214652792,45.4321498824,148.1304779265,1.033067156,1.1069246578,0.2839697548,0.3567999453,0.9901015752,0.9601957246,12.1196016387
6676,48.5295914469,0,0.1039798659,2.2758590962,-0.0516790518,2.1718792304,0.00666413,0.0075984271,0.045325803,2.4477802356,-0.0014564799,0.297240875,12.9709207869,-0.2913938531,0.2158768601,30.4939345347,33.2843358871,-0.7541347237,0.4488134758,-7.2154255967,-0.3601503562,-1.3989806994,38.8236452113,48.5295914469,0.2908317585,0.1990618124,-0.1370304283,-0.1205532155,-0.1831236458,-0.0099843736,0.3426211167
6677,75.5041836237,0,0.665306333,4.5311216393,-0.0057253928,3.8658153063,-0.046894846,-0.0435948575,0.3795480124,12.9269376241,-0.0162919409,0.0845870343,4.347098191,-0.165601787,0.1642730143,50.4536371334,66.6090418381,0.7487208213,1.2070603711,6.1524362032,0.5222357119,0.9432987628,43.030244397,75.5041836237,0.2525049801,0.2098438933,0.2125823344,0.0393341194,0.3690370616,0.3965154035,3.2284670806
6680,16.0513068453,0,-0.5646037066,2.2351859047,-0.1703826064,2.7997896114,-0.413100981,0.0364786247,0.1307991277,10.4095523101,-0.0574338535,0.000759019,19.9515012317,-0.4812657112,0.3071644086,-14.9099214198,-6.1466506081,-0.3009935806,-1.5202504511,-10.6449274909,-0.6196025511,-1.1528641036,-3.3443977972,16.0513068453,-0.4514874846,-0.3541160535,-0.4641545173,-0.6405483602,0.79865467,0.665408114,-1.6462814984
6682,89.1987797508,0,1.9903864513,6.6116208179,0.2099441606,4.6212343667,-0.3063055285,0.2487394451,1.3014987541,17.1816291391,0.0501614594,0.4053808199,3.8740958453,0.2758572761,0.4677109219,51.7267211973,78.7147456009,0.00922038,-0.1229062284,12.8697583029,1.3212730841,1.923797275,37.5264694303,89.1987797508,0.3527407576,0.7730060314,0.0916419469,0.0537508958,1.2790625579,1.1345221257,9.8063952644
6685,58.0453093316,0,5.9321600453,11.2146706682,0.2757191615,5.2825106229,0.8788853502,0.2934588459,2.0871946725,11.7660767332,-0.073744059,2.1484241735,9.1540936442,0.3675417245,0.7687643249,11.3588423388,37.6827960866,-0.4998172413,3.393016336,-16.6168256618,3.0800135527,3.1915969852,25.3954716892,58.0453093316,0.2080954211,0.7976725867,0.9938412221,1.0833666464,0.9770034002,1.0305361698,14.5578770147
6686,42.8357669764,0,3.5921010734,8.5323216349,0.0906424083,4.9402205614,0.8436641036,0.0697476459,0.9523864331,14.6165845276,-0.0199731823,0.9837563231,0.1283046882,0.1970084842,0.2804440318,16.0436035558,34.1745466225,-0.8490959278,1.7818186021,-7.6968894731,0.0834169217,1.1327109075,24.5061720351,42.8357669764,-0.0201048059,-0.2884379595,0.4095873302,0.2903497106,0.4209124758,0.7009599567,3.514358539
